MONTH,DAY_OF_MONTH,DAY_OF_WEEK,TAIL_NUM,FL_NUM,ORIGIN,DEST,DEP_TIME,DEP_DEL15,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE,DEP_CENT,ARR_CENT,ARR_DELAY,DEP_DELAY
10.0,14.0,5.0,692,94.0,1,0,1207.0,0.0,1412.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-2.0,1.0
10.0,14.0,5.0,301,176.0,3,0,1502.0,0.0,1820.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-17.0,-3.0
10.0,14.0,5.0,314,325.0,1,0,1402.0,0.0,1602.0,0.0,0.0,0.0,594.0,1103.0,1580.25,13.0,16.0
10.0,14.0,5.0,117,413.0,3,2,1054.0,0.0,1418.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-21.0,-1.0
10.0,14.0,5.0,403,439.0,2,0,1121.0,0.0,1331.0,0.0,0.0,0.0,760.0,671.5,1580.25,-21.0,-4.0
10.0,14.0,5.0,380,454.0,2,4,1644.0,0.0,2012.0,0.0,0.0,0.0,2422.0,671.5,1003.0,31.0,17.0
10.0,14.0,5.0,396,464.0,2,4,800.0,0.0,1124.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-1.0,-5.0
10.0,14.0,5.0,686,535.0,0,1,1904.0,0.0,2052.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-16.0,-1.0
10.0,14.0,5.0,743,630.0,1,0,1750.0,0.0,1948.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-17.0,-4.0
10.0,14.0,5.0,314,748.0,0,1,1056.0,0.0,1251.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-3.0,1.0
10.0,14.0,5.0,727,830.0,0,2,1212.0,0.0,1415.0,0.0,0.0,0.0,760.0,1580.25,671.5,-21.0,-3.0
10.0,14.0,5.0,303,888.0,0,3,1946.0,0.0,2114.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-16.0,-4.0
10.0,14.0,5.0,177,947.0,1,3,1000.0,0.0,1050.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-3.0,0.0
10.0,14.0,5.0,326,991.0,0,1,1253.0,0.0,1449.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-6.0,-1.0
10.0,14.0,5.0,33,1107.0,0,4,1904.0,0.0,2128.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-2.0,4.0
10.0,14.0,5.0,537,2048.0,2,0,1713.0,0.0,1939.0,0.0,0.0,0.0,760.0,671.5,1580.25,-16.0,-7.0
10.0,14.0,5.0,380,2201.0,4,2,2227.0,0.0,629.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-26.0,-8.0
10.0,14.0,5.0,503,2237.0,3,4,1521.0,0.0,1702.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-8.0,-4.0
10.0,14.0,5.0,480,2329.0,0,4,1313.0,0.0,1521.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-17.0,-2.0
10.0,14.0,5.0,498,2423.0,1,4,829.0,0.0,1030.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-5.0,-1.0
10.0,14.0,5.0,498,2536.0,3,4,2036.0,0.0,2227.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,31.0,17.0
10.0,14.0,5.0,355,2610.0,0,3,735.0,0.0,902.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-13.0,0.0
10.0,14.0,5.0,177,2798.0,3,1,630.0,0.0,917.0,0.0,0.0,0.0,528.0,1257.75,1103.0,6.0,0.0
10.0,15.0,6.0,513,17.0,1,4,1214.0,0.0,1424.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,12.0,-1.0
10.0,15.0,6.0,197,43.0,2,0,1525.0,0.0,1743.0,0.0,0.0,0.0,760.0,671.5,1580.25,-16.0,0.0
10.0,15.0,6.0,301,176.0,3,0,1502.0,0.0,1823.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-13.0,-3.0
10.0,15.0,6.0,628,325.0,1,0,1203.0,0.0,1354.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-16.0,-2.0
10.0,15.0,6.0,293,1768.0,4,3,639.0,0.0,1140.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-25.0,-6.0
10.0,15.0,6.0,335,1921.0,0,1,1630.0,0.0,1820.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-11.0,-1.0
10.0,15.0,6.0,419,1997.0,3,0,1629.0,0.0,2002.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-6.0,-6.0
10.0,15.0,6.0,83,2032.0,3,2,713.0,0.0,1048.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-9.0,-4.0
10.0,15.0,6.0,157,2174.0,2,3,1644.0,0.0,1831.0,0.0,0.0,0.0,1029.0,671.5,1257.75,24.0,17.0
10.0,15.0,6.0,226,2218.0,4,1,730.0,0.0,1434.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-18.0,0.0
10.0,15.0,6.0,494,2308.0,4,3,1307.0,0.0,1802.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-29.0,-3.0
10.0,15.0,6.0,510,2423.0,1,4,827.0,0.0,1031.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-2.0,-3.0
10.0,15.0,6.0,367,2577.0,0,3,1346.0,0.0,1511.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-21.0,-4.0
10.0,15.0,6.0,289,2824.0,0,3,1644.0,0.0,1808.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-24.0,-1.0
10.0,16.0,7.0,515,38.0,4,1,1157.0,0.0,1858.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-10.0,16.0
10.0,16.0,7.0,291,53.0,3,1,1533.0,0.0,1804.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-7.0,3.0
10.0,16.0,7.0,307,108.0,3,0,1315.0,0.0,1626.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-23.0,0.0
10.0,16.0,7.0,389,211.0,2,4,1924.0,0.0,2248.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-1.0,-1.0
10.0,12.0,3.0,288,2283.0,1,0,616.0,0.0,806.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-12.0,1.0
10.0,12.0,3.0,381,2350.0,0,2,809.0,0.0,1001.0,0.0,0.0,0.0,760.0,1580.25,671.5,-23.0,-1.0
10.0,12.0,3.0,275,2440.0,4,3,41.0,0.0,539.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-20.0,-4.0
10.0,15.0,6.0,774,436.0,2,1,906.0,0.0,1111.0,0.0,0.0,0.0,509.0,671.5,1103.0,-10.0,-4.0
10.0,15.0,6.0,404,454.0,2,4,1556.0,0.0,1900.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-15.0,-4.0
10.0,15.0,6.0,117,499.0,2,3,800.0,0.0,1006.0,0.0,0.0,0.0,1029.0,671.5,1257.75,-2.0,-5.0
10.0,15.0,6.0,504,589.0,3,4,1116.0,0.0,1302.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,1.0,-4.0
10.0,15.0,6.0,614,744.0,3,0,1001.0,0.0,1325.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-12.0,-4.0
10.0,15.0,6.0,503,815.0,4,1,952.0,0.0,1643.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-17.0,12.0
10.0,15.0,6.0,373,888.0,0,3,1957.0,0.0,2124.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-6.0,7.0
10.0,15.0,6.0,515,968.0,4,0,737.0,0.0,1517.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-6.0,-1.0
10.0,15.0,6.0,429,1060.0,4,0,1036.0,0.0,1811.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-19.0,-3.0
10.0,15.0,6.0,204,1290.0,0,1,2225.0,0.0,24.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-5.0,0.0
10.0,15.0,6.0,335,1402.0,1,0,2025.0,0.0,2226.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-4.0,0.0
10.0,15.0,6.0,512,1598.0,4,0,615.0,0.0,1336.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-20.0,0.0
10.0,16.0,7.0,34,439.0,2,0,1127.0,0.0,1335.0,0.0,0.0,0.0,760.0,671.5,1580.25,-17.0,2.0
10.0,16.0,7.0,402,454.0,2,4,1600.0,0.0,1913.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-5.0,0.0
10.0,16.0,7.0,385,464.0,2,4,759.0,0.0,1119.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-6.0,-6.0
10.0,16.0,7.0,503,588.0,4,3,1207.0,0.0,1707.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,13.0,17.0
10.0,16.0,7.0,182,677.0,3,1,1017.0,0.0,1251.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-12.0,1.0
10.0,16.0,7.0,335,784.0,0,3,845.0,0.0,1016.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-9.0,0.0
10.0,16.0,7.0,680,857.0,3,0,1212.0,0.0,1521.0,0.0,0.0,0.0,907.0,1257.75,1580.25,31.0,17.0
10.0,16.0,7.0,414,902.0,0,1,1446.0,0.0,1632.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-23.0,-3.0
10.0,13.0,4.0,491,1715.0,1,0,952.0,0.0,1134.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-21.0,-3.0
10.0,13.0,4.0,242,1823.0,1,4,2021.0,0.0,2228.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-1.0,-4.0
10.0,14.0,5.0,504,1342.0,3,1,2002.0,0.0,2231.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-21.0,-3.0
10.0,14.0,5.0,297,1402.0,1,0,2117.0,0.0,2307.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
10.0,14.0,5.0,305,1549.0,3,0,1809.0,0.0,2134.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-10.0,4.0
10.0,14.0,5.0,486,1727.0,3,1,1325.0,0.0,1552.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-24.0,-5.0
10.0,14.0,5.0,260,1823.0,1,4,2046.0,0.0,2235.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,6.0,17.0
10.0,14.0,5.0,513,1929.0,0,4,819.0,0.0,1053.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,3.0,-1.0
10.0,14.0,5.0,500,1998.0,1,3,848.0,0.0,936.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-19.0,-4.0
10.0,16.0,7.0,503,2423.0,1,4,826.0,0.0,1109.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,31.0,-4.0
10.0,16.0,7.0,500,2547.0,4,3,1811.0,0.0,2320.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-9.0,-4.0
10.0,16.0,7.0,356,325.0,1,0,1341.0,0.0,1540.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-9.0,-5.0
10.0,16.0,7.0,95,413.0,3,2,1053.0,0.0,1427.0,0.0,0.0,0.0,1029.0,1257.75,671.5,-12.0,-2.0
10.0,16.0,7.0,292,1549.0,3,0,1810.0,0.0,2132.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-12.0,5.0
10.0,16.0,7.0,457,1727.0,3,1,1326.0,0.0,1555.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-21.0,-4.0
10.0,16.0,7.0,206,1823.0,1,4,2043.0,0.0,2240.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,11.0,17.0
10.0,16.0,7.0,515,1929.0,0,4,816.0,0.0,1050.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,0.0,-4.0
10.0,16.0,7.0,754,2027.0,1,2,2021.0,0.0,2212.0,0.0,0.0,0.0,509.0,1103.0,671.5,-11.0,-4.0
10.0,16.0,7.0,672,2054.0,2,0,1916.0,0.0,2132.0,0.0,0.0,0.0,760.0,671.5,1580.25,-32.0,-9.0
10.0,16.0,7.0,127,2214.0,3,2,2019.0,0.0,2357.0,0.0,0.0,0.0,1029.0,1257.75,671.5,22.0,17.0
10.0,16.0,7.0,300,2253.0,3,4,1752.0,0.0,1936.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-6.0,-3.0
10.0,16.0,7.0,1,2350.0,0,2,809.0,0.0,1019.0,0.0,0.0,0.0,760.0,1580.25,671.5,-5.0,-1.0
10.0,17.0,1.0,259,1880.0,0,1,2126.0,0.0,2317.0,0.0,0.0,0.0,594.0,1580.25,1103.0,5.0,17.0
10.0,17.0,1.0,408,1965.0,0,4,1652.0,0.0,1904.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-22.0,-3.0
10.0,17.0,1.0,299,2005.0,0,1,738.0,0.0,932.0,0.0,0.0,0.0,594.0,1580.25,1103.0,10.0,13.0
10.0,17.0,1.0,700,2048.0,2,0,1718.0,0.0,1935.0,0.0,0.0,0.0,760.0,671.5,1580.25,-20.0,-2.0
10.0,17.0,1.0,137,2214.0,3,2,2102.0,0.0,36.0,0.0,0.0,0.0,1029.0,1257.75,671.5,31.0,17.0
10.0,17.0,1.0,303,2253.0,3,4,1822.0,0.0,2003.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,21.0,17.0
10.0,16.0,7.0,163,2798.0,3,1,624.0,0.0,902.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-9.0,-6.0
10.0,17.0,1.0,515,17.0,1,4,1216.0,0.0,1412.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-3.0,1.0
10.0,17.0,1.0,571,43.0,2,0,1551.0,0.0,1803.0,0.0,0.0,0.0,760.0,671.5,1580.25,1.0,17.0
10.0,17.0,1.0,452,95.0,0,1,1344.0,0.0,1534.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-19.0,-4.0
10.0,17.0,1.0,303,177.0,0,3,1456.0,0.0,1621.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-28.0,-5.0
10.0,17.0,1.0,227,356.0,0,3,2119.0,0.0,2238.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-29.0,-1.0
10.0,17.0,1.0,254,420.0,0,2,1412.0,0.0,1625.0,0.0,0.0,0.0,760.0,1580.25,671.5,-9.0,-1.0
10.0,17.0,1.0,401,439.0,2,0,1123.0,0.0,1330.0,0.0,0.0,0.0,760.0,671.5,1580.25,-22.0,-2.0
10.0,17.0,1.0,315,454.0,2,4,1555.0,0.0,1905.0,0.0,0.0,0.0,2422.0,671.5,1003.0,-13.0,-5.0
10.0,17.0,1.0,394,464.0,2,4,801.0,0.0,1136.0,0.0,0.0,0.0,2422.0,671.5,1003.0,11.0,-4.0
10.0,17.0,1.0,622,535.0,0,1,1903.0,0.0,2102.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-6.0,-2.0
10.0,17.0,1.0,729,630.0,1,0,1937.0,0.0,2141.0,0.0,0.0,0.0,594.0,1103.0,1580.25,31.0,17.0
10.0,17.0,1.0,314,748.0,0,1,1054.0,0.0,1247.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-7.0,-1.0
10.0,17.0,1.0,571,830.0,0,2,1248.0,0.0,1454.0,0.0,0.0,0.0,760.0,1580.25,671.5,18.0,17.0
10.0,17.0,1.0,307,888.0,0,3,1954.0,0.0,2118.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-12.0,4.0
10.0,17.0,1.0,515,2646.0,3,4,2202.0,0.0,2337.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-9.0,-1.0
10.0,17.0,1.0,483,2819.0,4,0,1215.0,0.0,1949.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-16.0,0.0
10.0,18.0,2.0,177,23.0,1,3,1532.0,0.0,1626.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-12.0,-3.0
10.0,18.0,2.0,512,52.0,1,3,903.0,0.0,950.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-5.0,11.0
10.0,18.0,2.0,493,95.0,0,1,1345.0,0.0,1532.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-21.0,-3.0
10.0,18.0,2.0,292,177.0,0,3,1518.0,0.0,1648.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-1.0,17.0
10.0,18.0,2.0,132,356.0,0,3,2116.0,0.0,2239.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-28.0,-4.0
10.0,18.0,2.0,347,421.0,4,2,1232.0,0.0,2019.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-41.0,-3.0
10.0,18.0,2.0,238,440.0,2,0,609.0,0.0,829.0,0.0,0.0,0.0,760.0,671.5,1580.25,-14.0,-6.0
10.0,18.0,2.0,464,460.0,2,0,836.0,0.0,1050.0,0.0,0.0,0.0,760.0,671.5,1580.25,-27.0,-4.0
10.0,18.0,2.0,81,499.0,2,3,801.0,0.0,1015.0,0.0,0.0,0.0,1029.0,671.5,1257.75,1.0,-4.0
10.0,18.0,2.0,498,588.0,4,3,1129.0,0.0,1647.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-7.0,-1.0
10.0,18.0,2.0,114,677.0,3,1,1014.0,0.0,1251.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-12.0,-2.0
10.0,18.0,2.0,507,783.0,3,0,619.0,0.0,928.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-18.0,-1.0
10.0,18.0,2.0,267,843.0,0,2,1029.0,0.0,1254.0,0.0,0.0,0.0,760.0,1580.25,671.5,9.0,-1.0
10.0,18.0,2.0,510,889.0,4,3,905.0,0.0,1413.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-16.0,-5.0
10.0,18.0,2.0,507,967.0,0,4,1114.0,0.0,1326.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-14.0,-1.0
10.0,18.0,2.0,298,1055.0,1,3,2033.0,0.0,2128.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-2.0,-2.0
10.0,18.0,2.0,404,1109.0,4,2,1506.0,0.0,2305.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-27.0,-4.0
10.0,18.0,2.0,513,1342.0,3,1,2004.0,0.0,2248.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-4.0,-1.0
10.0,18.0,2.0,306,1402.0,1,0,2022.0,0.0,2228.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-5.0,-3.0
10.0,18.0,2.0,304,1549.0,3,0,1808.0,0.0,2146.0,0.0,0.0,0.0,907.0,1257.75,1580.25,2.0,3.0
10.0,18.0,2.0,436,1727.0,3,1,1327.0,0.0,1550.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-26.0,-3.0
10.0,18.0,2.0,200,1823.0,1,4,2022.0,0.0,2219.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,-10.0,-3.0
10.0,18.0,2.0,513,1929.0,0,4,816.0,0.0,1035.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-15.0,-4.0
10.0,18.0,2.0,7,2005.0,0,1,1126.0,0.0,1314.0,0.0,0.0,0.0,594.0,1580.25,1103.0,31.0,17.0
10.0,19.0,3.0,54,431.0,2,0,1920.0,0.0,2130.0,0.0,0.0,0.0,760.0,671.5,1580.25,-36.0,-5.0
10.0,19.0,3.0,219,446.0,0,2,1748.0,0.0,2005.0,0.0,0.0,0.0,760.0,1580.25,671.5,-10.0,-2.0
10.0,19.0,3.0,264,463.0,2,0,1356.0,0.0,1605.0,0.0,0.0,0.0,760.0,671.5,1580.25,0.0,17.0
10.0,19.0,3.0,496,526.0,0,3,2225.0,0.0,2348.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-26.0,0.0
10.0,19.0,3.0,513,589.0,3,4,1117.0,0.0,1249.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-13.0,-3.0
10.0,19.0,3.0,504,733.0,1,4,1544.0,0.0,1738.0,0.0,0.0,0.0,1927.0,1103.0,1003.0,1.0,9.0
10.0,19.0,3.0,366,784.0,0,3,842.0,0.0,1011.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-14.0,-3.0
10.0,19.0,3.0,628,857.0,3,0,1110.0,0.0,1428.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-13.0,-2.0
10.0,19.0,3.0,447,902.0,0,1,1445.0,0.0,1626.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-29.0,-4.0
10.0,19.0,3.0,480,968.0,4,0,737.0,0.0,1458.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-28.0,-1.0
10.0,19.0,3.0,33,1060.0,4,0,1037.0,0.0,1813.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-19.0,-2.0
10.0,19.0,3.0,235,1121.0,1,0,1921.0,0.0,2131.0,0.0,0.0,0.0,594.0,1103.0,1580.25,1.0,-4.0
10.0,18.0,2.0,397,2201.0,4,2,2238.0,0.0,635.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-20.0,3.0
10.0,18.0,2.0,503,2237.0,3,4,1525.0,0.0,1706.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-4.0,0.0
10.0,18.0,2.0,412,2329.0,0,4,1326.0,0.0,1533.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-5.0,11.0
10.0,18.0,2.0,512,2424.0,4,1,1406.0,0.0,2057.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-22.0,6.0
10.0,18.0,2.0,713,2561.0,2,1,905.0,0.0,1103.0,0.0,0.0,0.0,509.0,671.5,1103.0,-19.0,-5.0
10.0,18.0,2.0,507,2795.0,4,0,1442.0,0.0,2209.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-24.0,-3.0
10.0,18.0,2.0,611,2826.0,0,3,1203.0,0.0,1332.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-13.0,-2.0
10.0,19.0,3.0,46,42.0,0,2,1508.0,0.0,1730.0,0.0,0.0,0.0,760.0,1580.25,671.5,-5.0,-2.0
10.0,19.0,3.0,707,94.0,1,0,1205.0,0.0,1359.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-15.0,-1.0
10.0,19.0,3.0,293,176.0,3,0,1505.0,0.0,1831.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-6.0,0.0
10.0,19.0,3.0,132,356.0,0,3,2114.0,0.0,2249.0,0.0,0.0,0.0,907.0,1580.25,1257.75,-18.0,-6.0
10.0,19.0,3.0,199,420.0,0,2,1413.0,0.0,1628.0,0.0,0.0,0.0,760.0,1580.25,671.5,-6.0,0.0
10.0,19.0,3.0,503,2348.0,0,4,2113.0,0.0,2352.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,2.0,-2.0
10.0,19.0,3.0,513,2424.0,4,1,1357.0,0.0,2056.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-23.0,-3.0
10.0,19.0,3.0,510,2547.0,4,3,1809.0,0.0,2308.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-21.0,-6.0
10.0,19.0,3.0,515,2646.0,3,4,2202.0,0.0,2341.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-5.0,-1.0
10.0,19.0,3.0,469,2819.0,4,0,1217.0,0.0,1942.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-23.0,2.0
10.0,20.0,4.0,191,23.0,1,3,1601.0,0.0,1643.0,0.0,0.0,0.0,528.0,1103.0,1257.75,5.0,17.0
10.0,20.0,4.0,500,52.0,1,3,849.0,0.0,932.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-23.0,-3.0
10.0,16.0,7.0,513,968.0,4,0,748.0,0.0,1524.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-2.0,10.0
10.0,16.0,7.0,295,1055.0,1,3,2034.0,0.0,2135.0,0.0,0.0,0.0,528.0,1103.0,1257.75,5.0,-1.0
10.0,16.0,7.0,255,1109.0,4,2,1508.0,0.0,2307.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-25.0,-2.0
10.0,16.0,7.0,491,1291.0,4,0,857.0,0.0,1614.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-36.0,-3.0
10.0,16.0,7.0,305,1397.0,3,4,901.0,0.0,1046.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,2.0,1.0
10.0,17.0,1.0,94,947.0,1,3,1008.0,0.0,1100.0,0.0,0.0,0.0,528.0,1103.0,1257.75,7.0,8.0
10.0,17.0,1.0,358,991.0,0,1,1249.0,0.0,1452.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-3.0,-5.0
10.0,17.0,1.0,493,1107.0,0,4,1858.0,0.0,2122.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-9.0,-2.0
10.0,17.0,1.0,788,1290.0,0,1,2225.0,0.0,17.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-15.0,0.0
10.0,17.0,1.0,149,1357.0,3,1,1748.0,0.0,2024.0,0.0,0.0,0.0,528.0,1257.75,1103.0,-2.0,8.0
10.0,17.0,1.0,336,1486.0,3,0,720.0,0.0,1028.0,0.0,0.0,0.0,907.0,1257.75,1580.25,-22.0,-4.0
10.0,17.0,1.0,349,1640.0,1,0,714.0,0.0,903.0,0.0,0.0,0.0,594.0,1103.0,1580.25,-13.0,-2.0
10.0,17.0,1.0,515,1770.0,4,3,1523.0,0.0,2045.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-1.0,-2.0
10.0,17.0,1.0,494,2348.0,0,4,2115.0,0.0,2334.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,-16.0,0.0
10.0,17.0,1.0,495,2424.0,4,1,1403.0,0.0,2057.0,0.0,0.0,0.0,1927.0,1003.0,1103.0,-22.0,3.0
10.0,17.0,1.0,504,2547.0,4,3,1808.0,0.0,2304.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-25.0,-7.0
10.0,19.0,3.0,68,1476.0,1,3,1338.0,0.0,1430.0,0.0,0.0,0.0,528.0,1103.0,1257.75,-10.0,-7.0
10.0,19.0,3.0,503,1598.0,4,0,614.0,0.0,1337.0,0.0,0.0,0.0,2182.0,1003.0,1580.25,-21.0,-1.0
10.0,19.0,3.0,300,1768.0,4,3,642.0,0.0,1143.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-23.0,-3.0
10.0,19.0,3.0,255,1880.0,0,1,2105.0,0.0,2245.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-27.0,0.0
10.0,19.0,3.0,461,1965.0,0,4,1704.0,0.0,1927.0,0.0,0.0,0.0,2182.0,1580.25,1003.0,1.0,9.0
10.0,19.0,3.0,306,2005.0,0,1,721.0,0.0,912.0,0.0,0.0,0.0,594.0,1580.25,1103.0,-10.0,-4.0
10.0,19.0,3.0,559,2048.0,2,0,1718.0,0.0,1936.0,0.0,0.0,0.0,760.0,671.5,1580.25,-19.0,-2.0
10.0,19.0,3.0,394,2201.0,4,2,2236.0,0.0,630.0,0.0,0.0,0.0,2422.0,1003.0,671.5,-25.0,1.0
10.0,19.0,3.0,510,2237.0,3,4,1523.0,0.0,1658.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,-12.0,-2.0
10.0,20.0,4.0,498,2547.0,4,3,1811.0,0.0,2253.0,0.0,0.0,0.0,1399.0,1003.0,1257.75,-36.0,-4.0
10.0,20.0,4.0,507,2646.0,3,4,2159.0,0.0,2347.0,0.0,0.0,0.0,1399.0,1257.75,1003.0,1.0,-4.0
10.0,19.0,3.0,500,1342.0,3,1,2004.0,0.0,2253.0,0.0,0.0,0.0,528.0,1257.75,1103.0,1.0,-1.0
